point_res_7,count
609312379494203391,14
608819053158465535,1
608819015225180159,26
608798162840190975,7
608802893981548543,8
608796209569595391,17
608802942115381247,4
608802413062651903,5
608795270615924735,15
608803314385027071,4
608802459283881983,2
608818976201375743,6
608803326749835263,2
608845332050083839,11
608811037256318975,2
608797080239996927,5
608819024284876799,2
608801804704022527,12
608811037038215167,2
608802641400561663,1
609312289987756031,33
608801839080538111,13
608802735956951039,223
608818997441331199,13
608802727266353151,9
608801839986507775,66
608803063582425087,4
608796073338601471,16
609313176579735551,8
608803355052998655,2
608802622324867071,24
608796161234436095,19
608798047966593023,39
608802685742743551,20
609312105471934463,13
608803279840739327,2
608798061472251903,6
608819022154170367,29
608797269403107327,5
608801997826555903,2
609312407881252863,20
608802017573339135,7
608801799620526079,6
608802733440368639,1
608801972862058495,42
608803264992903167,2
608802039853481983,1
608801791701680127,36
608803322387759103,1
608802144945963007,5
608803339584405503,2
608802373250318335,3
608803181878575103,341
608802639185969151,1
609312823436115967,2
608803199595315199,30
608801834131259391,1
608802032907714559,11
608803352402198527,4
608802788402528255,9
608803277710032895,9
608845297052811263,6
608845289536618495,3
609312288041598975,13
608845289754722303,11
609312373823504383,6
608801796114087935,5
609313410521235455,6
608802709381840895,10
608798051556917247,7
609313164584026111,11
608845297187028991,9
608802449536319487,4
608798040685281279,13
608802212591697919,17
608807122762727423,12
608797067841634303,28
608819082552147967,1
608819050608328703,2
608802665207431167,1
608796180628897791,1
609312854406856703,1
608795270582370303,2
609312890427539455,1
608802658697871359,6
608802707771228159,7
608798327374348287,5
608807108200103935,2
608802584676794367,9
608807132208300031,2
608796521810362367,3
608795269995167743,6
608796195308961791,8
608802579022872575,11
608802704365453311,10
608803000281989119,5
608797231872475135,9
608796024735006719,1
608802928022519807,4
608798040567840767,6
609312375970988031,20
608819020577112063,7
609312375702552575,16
608802694131351551,6
609312271180496895,2
608798026290429951,4
608802337095417855,3
608797069099925503,8
608802779493826559,1
608802756039278591,1
608803218033475583,5
608803191156375551,3
608802790315130879,13
609313430452568063,3
608797270460071935,6
608797048161959935,4
609312271851585535,3
608802418079039487,7
608795270045499391,6
608798054811697151,62
608845341596319743,1
608802661633884159,19
608801859431301119,30
608802393835962367,4
608819075790929919,7
608802773605023743,1
608802768253091839,1
609313165003456511,3
608801801969336319,5
608802031531982847,3
608799898392854527,3
608802017489453055,8
608798016492535807,6
608803351982768127,12
608818850372255743,19
609312821036974079,2
608819022254833663,4
608798157219823615,5
608803331648782335,2
608796047132590079,1
608811997064069119,19
608818858156883967,20
608802441734914047,29
609312261751701503,2
608798174684905471,4
608801820055175167,3
609312416471187455,6
608796132075634687,5
608803356579725311,5
608807082363191295,2
609312087973298175,23
608797088645382143,9
609313186495070207,2
609313430905552895,2
608818974238441471,9
608845296935370751,7
609312259453222911,4
609312275408355327,4
608802579157090303,9
608798025116024831,3
609311963771568127,2
608802686397054975,1
609312136191016959,9
608801947696234495,3
608818996887683071,5
608796524595380223,5
608801858961539071,11
608802990081441791,5
608803330977693695,1
608796065168097279,13
608801839348973567,5
608803197900816383,6
609312380198846463,2
608803170956607487,3
608802350617853951,3
608803303882489855,3
608818915702734847,1
608798040265850879,2
608803338175119359,1
608801886744608767,4
608845313377042431,4
608798057881927679,2
608801862686081023,3
608802734212120575,11
608796164589879295,22
608802017338458111,1
608818995461619711,87
608818986586472447,1
608802081628749823,3
608802364442279935,3
609313419614486527,7
608803250950373375,7
608803005734584319,3
608801903572156415,25
608802785030307839,5
608802799391604735,3
608801906021629951,9
608803309049872383,7
608802091040767999,87
608801798228017151,7
609313415923499007,3
608801882667745279,7
608796058658537471,6
608802358083715071,17
608797051785838591,1
609312335521120255,1
608801880419598335,9
609312319683428351,1
608796940250906623,4
608819023177580543,3
608796987193556991,18
608803063750197247,4
609312287706054655,5
608807113703030783,2
608797068512722943,9
608802385715789823,2
608802687370133503,4
608802704046686207,8
608802394909704191,1
608819037706649599,1
608801974925656063,1
608801792238551039,1
608802772581613567,1
609312422510985215,1
608810914245771263,1
608801804955680767,20
609311980464898047,1
608802749764599807,13
608819004068331519,61
608802395144585215,2
608807079242629119,3
608807096640602111,1
609312104935063551,7
608798181714558975,1
609312272707223551,1
608802751291326463,1
609313109303099391,3
608797033549004799,9
608803278599225343,1
608811037021437951,2
608795772506341375,2
608803202346778623,4
608802644420460543,15
609312410917928959,1
608802713307709439,6
608798010670841855,5
608802426970963967,3
608802425293242367,2
609312425061122047,2
608819094480748543,14
608802687638568959,1
608806805388132351,1
608802394507051007,5
608845313343487999,2
608803004509847551,2
608798156297076735,4
608803319653072895,2
608802406687309823,1
608802418045485055,3
608802412978765823,1
608802805464956927,1
608802969143476223,5
608802752331513855,2
608801887482806271,2
608803249541087231,4
608802734430224383,1
608802942098604031,2
608802372747001855,4
608803279924625407,10
608798163880378367,14
609313105041686527,10
609313415873167359,4
609312271063056383,7
608802012892495871,7
609312036316250111,2
609312033917108223,14
608801809217093631,1
608801798261571583,52
608802034384109567,3
608844336506863615,20
608801861025136639,3
608844336523640831,10
609312246652207103,2
608845332435959807,67
608818990378123263,8
609312264654159871,13
608796138954293247,2
609312052002947071,9
609312120990859263,7
608803268398678015,3
608796041227010047,1
609312030326783999,4
608801874044256255,3
608798043352858623,5
608798053352079359,4
608797194090184703,1
608802442825433087,2
608802704063463423,2
608803246370193407,1
608801883791818751,1
609312857896517631,1
609312860329213951,1
608802658882420735,2
608801802673979391,5
608797227745279999,6
608803163306196991,9
608796123166932991,4
608819015342620671,5
609312287571836927,5
608802371606151167,4
608818848375767039,2
608802991423619071,2
608803323125956607,3
608797052456927231,1
609312291262824447,3
608819008463962111,3
609313453437353983,10
608801843358728191,1
608796139289837567,1
608811048127954943,2
608797069603241983,3
608798023102758911,9
609312790267559935,3
608803325206331391,1
609312122232373247,8
608806839445880831,2
608803307976130559,2
608798191378235391,2
608803001406062591,5
608845467576434687,8
608818917984436223,3
608845319584612351,2
608802455240572927,3
609312120823087103,3
608802048074317823,1
608801815324000255,1
608802939162591231,1
609312429305757695,32
609312859188363263,1
608803355824750591,7
608811996745302015,1
608801819182759935,1
609312424675246079,1
608845468935389183,1
608796045236764671,4
608797095289159679,2
608801860538597375,1
608802584156700671,2
608803286551625727,3
609290432496533503,1
608844345633669119,3
608802932116160511,1
608802450022858751,2
608802734564442111,1
608845305827295231,1
608796868830298111,4
608798182268207103,1
608845308259991551,1
608801807287713791,1
608795883470847999,2
608795772724445183,26
608795759520776191,1
609313168107241471,2
609312272388456447,3
609312899755671551,1
608806850116190207,5
608802765149306879,1
608802235794587647,5
608802655996739583,2
608802638883979263,5
608801824601800703,3
608797033985212415,1
608797279201001471,1
608803217999921151,2
609313108850114559,7
609313108917223423,3
608802220342771711,2
608799904331988991,1
609312822983131135,2
608795745193033727,4
608803334064701439,1
609312381692018687,1
609290406105972735,2
608803356411953151,1
608803235381116927,1
608819088608722943,4
608802410109861887,1
608802458881228799,4
608803196491530239,2
608819049551364095,7
608819037085892607,1
608803283967934463,4
609312377816481791,4
609313406847025151,1
608798172369649663,1
608803173104091135,1
608797009691803647,1
608796912165847039,4
608797083578662911,2
608802590834032639,1
608802700657688575,3
608801834148036607,1
608801843492945919,1
608845333509701631,1
608798057647046655,4
608796027033485311,2
608845438837063679,1
608845308041887743,1
608798155055562751,1
609312292319789055,1
609313170489606143,2
608811999463211007,3
608801844415692799,1
608803261587128319,1
608803256419745791,1
608802395664678911,1
608796929010171903,2
608797006185365503,1
608798145777762303,36
608819081864282111,4
608802667036147711,2
608802386940526591,1
609312052338491391,3
608802375162920959,1
608797094819397631,1
608801867417255935,1
608801884026699775,1
608798157303709695,1
608802372612784127,5
608795932997189631,1
608801788446900223,3
608803327722913791,3
608803320273829887,1
608819013027364863,34
608796165294522367,3
608844325853331455,1
608844328504131583,1
608802373199986687,2
608802377276850175,1
608802786422816767,5
608803005164158975,1
608798183023181823,1
608802790550011903,4
608802648077893631,1
608803287088496639,1
608797013852553215,1
608819008430407679,1
608802791070105599,5
608845287657570303,1
609312890880524287,1
609312893145448447,2
608802641266343935,1
608801802707533823,136
608802928475504639,1
608802146640461823,1
609312821238300671,1
608803269505974271,2
608803232210223103,5
609312001872625663,1
608798188157009919,1
608803316683505663,1
608802751643647999,1
608819001585303551,7
608796522380787711,1
609312035427057663,1
608795745662795775,2
608802704499671039,1
608796919027728383,1
608801862971293695,1
608810913876672511,1
608797101731610623,10
609313417500557311,3
609312079433695231,2
608818985563062271,11
609313443085811711,1
609313442834153471,1
608796132344070143,1
608802455475453951,4
608797015362502655,3
608798035484344319,22
608798145240891391,1
608801864883896319,1
609290387583926271,2
608801842150768639,417
608803309972619263,1
608796045438091263,1
608802144258097151,1
608797282053128191,1
608796061158342655,1
608798029947863039,3
608802163518341119,1
608802140130902015,1
608802163350568959,1
608801839013429247,3
608801882130874367,3
608802017741111295,1
609312317452058623,2
608796084361232383,1
608796089260179455,1
608795909743968255,5
608845309551837183,3
608818987089788927,2
608802923358453759,1
609311967730991103,1
608811054301970431,2
608797100120997887,2
608796049481400319,1
608819083374231551,2
608796050873909247,1
608798194767233023,2
608802209605353471,1
608802210125447167,1
608798056640413695,1
608844368098361343,2
608802017523007487,1
609313415000752127,1
608802806454812671,1
608803351244570623,1
609312361274146815,1
608798054241271807,1
608801878825762815,1
608797005078069247,1
608845314031353855,1
608797281264599039,3
608796207740878847,1
608795286604611583,3
608845287405912063,1
608802048426639359,1
608795915062345727,2
608796053222719487,2
608797270980165631,1
608844343368744959,4
609313441844297727,1
608797035528716287,1
608795912042446847,1
609312104666628095,1
608802796472369151,1
609312858081067007,1
609312859456798719,3
609312869321801727,1
608803245296451583,1
608803325659316223,1
608802082903818239,1
609312077990854655,3
608845307907670015,3
608845291465998335,1
608807120011263999,1
608802803300696063,1
608819070489329663,1
608798191428567039,1
609312133607325695,1
608795761299161087,1
608802998872702975,1
609312153421217791,1
608797054856069119,1
608797059033595903,1
609312892474359807,1
608811047305871359,4
608798194280693759,20
608802161421189119,2
608802413079429119,1
608796201097101311,2
609290389630746623,1
608798040601395199,1
608802413012320255,1
608819001635635199,5
609312426822729727,1
608802450308071423,3
608845438384078847,1
608802042302955519,1
608801888959201279,1
608844330131521535,4
608802464350601215,1
608796067131031551,1
608818996384366591,1
608797104483074047,1
608796921678528511,1
608801797305270271,1
609312012844924927,1
608802163820331007,1
608801894227247103,1
608795779116564479,1
608802712334630911,1
608798052345446399,116
608818997458108415,1618
608845298847973375,3511
608801865320103935,11468
608819013933334527,3179
608801800593604607,449
609312379007664127,2265
608801839231533055,376
608801797422710783,1423
608819020912656383,329
608801907649019903,229
608819087618867199,649
608818973114367999,1120
608818976956350463,806
609312293628411903,97
608801864749678591,7111
608802645024440319,823
608802638867202047,66
608819080555659263,736
608798163075071999,744
608801880251826175,558
608801803261181951,364
608819017439772671,710
608797063630553087,27
608819055607939071,964
608818928319201279,10714
608819011634855935,1333
608818982408945663,1261
608818980546674687,2979
608845333660696575,1318
608801797355601919,21291
608818982778044415,7112
608801832772304895,207
609312259839098879,16
608819021499858943,5704
608801857837465599,3838
608802390044311551,317
608801880318935039,1957
608801859649404927,985
609313169063542783,133
608802238613159935,718
608801844046594047,778
608845331529990143,520
608802210528100351,131
608845332956053503,3646
608819012742152191,753
609311997745430527,5
608797101077299199,157
608819011282534399,6868
608818997357445119,331
608818994522095615,1091
608819091863502847,33
608803202128674815,449
608798168192122879,1911
608798167923687423,1273
608797103208005631,2665
608819056094478335,643
608803285947645951,149
608818981653970943,2030
608803220348731391,1046
608801790862819327,2216
608819085320388607,5633
608801800895594495,1705
608798039779311615,330
609312410834042879,1382
608802644605009919,1021
608801865739534335,882
608819011987177471,11830569
608818981268094975,3117
608801790644715519,195
608819092517814271,309
608845295777742847,2157
608801835221778431,11447
608845332939276287,3721
608802793855123455,113
608801820088729599,55
609312275492241407,522
608803196374089727,60
608819088189292543,76
608801859280306175,414
608801856059080703,218
608803326867275775,32171
608845298915082239,829
608819011366420479,38197
608819091813171199,169
608819012440162303,5922
608802632609300479,1431
608802641702551551,449
608801873306058751,1145
608803285763096575,810
608801793815609343,17926
608801842318540799,3510
608819021046874111,474
608819092467482623,1625
608797103157673983,5449
608795771432599551,12
608819083273568255,771
608801857283817471,11960
608819013211914239,2222
608803209258991615,410
608819055708602367,503
608802668344770559,184
608801866477731839,110
608801865722757119,430
608801856277184511,118
608845295828074495,1409
609313168392454143,57
608798162403983359,163961
608802637843791871,234
608803214174715903,403
608818979892363263,126
608803197783375871,398
608803196290203647,115
608818968987172863,1077
608802701899202559,2281
608818973131145215,739
608819092333264895,2356
608801865873752063,1334
608801789268983807,2429
609311997644767231,5
608818976553697279,1891
608802640561700863,809
608845333610364927,2306
608803199511429119,1711
608802092097732607,32
608818969087836159,491
608795766600761343,10
608818969557598207,413
608802238596382719,1343
608819059970015231,364
608802364425502719,157
609313435452178431,86
608801787658371071,3207
608819091762839551,2407
608802656315506687,15
608801842721193983,148
608818979556818943,1439
608801787574484991,918
608845299217072127,1055
608803205802885119,645
608801840842145791,992
608819011936845823,43768
609312276465319935,1166
609312277270626303,371
608818978516631551,323
608801797405933567,670
608801814669688831,1672
608801814552248319,1253
608801817085607935,41
608801910182379519,15
608803326917607423,571
608818978248196095,2800
608798016828080127,214
608818967661772799,221
608819041934508031,317
608818993515462655,123
608802622341644287,21
608802239703678975,211
608796164791205887,15
608803202967535615,444
608818996938014719,721
608801797070389247,76
608801907917455359,280
608801803227627519,23
608798039275995135,237
608798191713779711,82
608801859347415039,324
608802208749715455,134
608801843627163647,594
608818981838520319,337
608801868507774975,318
608802201971720191,21
608818926591148031,47
608798012247900159,47
608819087484649471,3568
608803197615603711,244
608803203001090047,1307
608802094765309951,267
608798052278337535,1257
608818980949327871,670
608802694886326271,112
608802636233179135,192
608803211758796799,2092
608801865756311551,548
608803218738118655,307
608818979456155647,977
608803202313224191,986
608802938625720319,18
608819094463971327,701
608819013530681343,1199
608819085655932927,580
608802238814486527,87
608802377176186879,287
608818996753465343,1002
608803188774010879,44
608818973164699647,1058
608801817437929471,33
608802248025178111,142
609312293963956223,194
608844283323088895,90
608802735638183935,6
609312377363496959,106
608818970564231167,318
609312376021319679,191
609312351358812159,52
608801860152721407,897
608798022045794303,1123
608803191441588223,54
608802240274104319,105
608801791299026943,376
609312351342034943,48
608798147723919359,646
608818990428454911,75
608818976033603583,71
608795917880918015,29
608818994639536127,482
608801791231918079,332
608845301163229183,1321
608802700053708799,246
608819022321942527,254
608802244451631103,434
608798180003282943,5
608801811180027903,151
609312360720498687,77
608844285101473791,532
608803209862971391,499
608844285185359871,331
608818980915773439,1583
609312274502385663,207
608796865575518207,102
608802212021272575,80
608818967846322175,541
608802687470796799,155
608818986871685119,253
608802632592523263,163
608819088239624191,1173
608802735738847231,73
608801861528453119,407
608818981536530431,2021
609312373085306879,87
608818972342616063,61
609312430664712191,53
608845291533107199,40
609313417047572479,12
608802083507798015,355
608798043503853567,182
608801817857359871,3086
608818998582181887,1536
609312121863274495,4052
608802701244891135,187
608798016425426943,361
608801972627177471,32
608802686229282815,87
608803200786497535,892
608818974121000959,171
608818971822522367,387
608801805760987135,159
608819022724595711,568
608802239049367551,132
609312379544535039,79
608803204762697727,479
608803217765040127,75
608803190955048959,97
608818997307113471,129
608819021113982975,487
608819090068340735,70
608803197447831551,794
608818970245464063,64
608819011735519231,6310
608802341826592767,105
609312289132118015,6
609312378101694463,51
608819025375395839,7231
608803216120872959,8018
608801901189791743,75
608818984841641983,289
608798038990782463,109
608819072720699391,60
608819003867004927,262
608801840775036927,522
608819020459671551,69
608818970060914687,902
608818988146753535,432
608801824299810815,121
608801892734074879,556
608818983080034303,737
609312373118861311,85
608802647608131583,124
608801805878427647,218
608801839315419135,55
608802999426351103,78
608801873238949887,38
608819039887687679,246
608802700204703743,321
608818971184988159,491
609312391741571071,69
608818978650849279,124
608819019369152511,60
608845297069588479,216
609312277237071871,227
608801901441449983,256
608798165440659455,153
608802639135637503,205
609312122433699839,22
608803269841518591,536
608803005130604543,107
608801931388780543,65
608801880436375551,887
609312288360366079,79
608818987945426943,75
608818985831497727,335
608818993448353791,59
608818927581003775,1185
608818997994979327,277
608819036297363455,194
608819090504548351,159
608802344292843519,124
608801805274447871,767
608798063267414015,254
608802375884341247,323
608845299401621503,475
608819022858813439,214
609312275374800895,807
609313452179062783,128
609290389362311167,1
608819089615355903,306
608802666146955263,426
608818971302428671,627
608818969758924799,566
608818998431186943,309
608802701932756991,598
608801902968176639,112
608819091360186367,201
608803199897305087,67
608803215416229887,51
608819089783128063,1047
608802449251106815,33
608802794140336127,69
608802584827789311,83
608819051799511039,198
608802244233527295,184
608819000310235135,4
608802032505061375,49
608803299939844095,8
608798163947487231,161
609312283578859519,34
608803280125951999,178
608803326699503615,137
609312294450495487,94
608799898292191231,24
608802220258885631,319
608803266217639935,92
608819057705091071,284
608818927614558207,150
609312284602269695,50
608798052496441343,425
608845297254137855,374
608801859414523903,137
608819042471378943,170
608801806817951743,58
608801804536250367,327
609313430167355391,75
608844353334411263,16
609312412578873343,97
608801793865940991,278
608801964725108735,3
608802690356477951,113
608798016593199103,225
608801832654864383,530
608803203269525503,339
608802081846853631,702
608801908823425023,202
608819092903690239,51
608801813210071039,89
608803231992119295,2162
608802446818410495,43
608819060423000063,211
609312293762629631,24
608799903241469951,40
608802710422028287,45
608802797915209727,37
608819073693777919,260
608798043419967487,9
608802793586687999,101
608801790342725631,402
608801820290056191,175
609312284702932991,3
608801901592444927,89
608803219325321215,370
608803202665545727,18
608802453965504511,74
608802789912477695,79
608801789973626879,9
608798056791408639,113
608802629656510463,170
608801876023967743,19
609312377749372927,110
608819093440561151,297
608803309267976191,40
608801806432075775,261
608801842133991423,259
608818982257950719,602
608819004806529023,119
608798048218251263,83
608819093373452287,325
608803234391261183,72
608803265529774079,67
608819051312971775,296
608819085790150655,9
608803268717445119,629
608803167701827583,81
608801875134775295,175
608818981737857023,199
608802235677147135,72
609313165573881855,16
608798184013037567,52
608798022029017087,60
608818981184208895,321
608819015325843455,11
608801814367698943,98
608801893942034431,104
608802389188673535,154
608818926909915135,119
608802629992054783,99
608845331462881279,40
608802789845368831,211
608819079096041471,159
608802441298706431,50
608798165205778431,28
608818988717178879,8
608803275646435327,117
608802661835210751,453
608802665828188159,44
608818905418301439,25
608797951279497215,27
608802796673695743,21
608801859682959359,24
608801871443787775,218
608801806448852991,225
609313169197760511,87
608798039007559679,200
608798034158944255,20
608802735487188991,114
608795273652600831,7
608796165562957823,74
608797063496335359,68
608797253162762239,6
608802625629978623,12
608802700439584767,119
609312412343992319,443
608801885637312511,3
608818859180294143,335
608802339393896447,9
608802789308497919,47
608818988197085183,325
608802364391948287,166
608798165339996159,233
608802661533220863,11
608802667304583167,76
608818988465520639,96
608797298494799871,6
608796073372155903,90
608796053323382783,8
608796182642163711,4
608819093407006719,74
608802655359205375,263
608801818478116863,20
608802991205515263,26
608796894398775295,34
608844284396830719,299
609312411001815039,102
608818967259119615,15
608802786808692735,11
608803273599614975,82
608802667287805951,39
608801868054790143,348
608818981301649407,113
608818971000438783,67
608801841613897727,16
608798148160126975,121
608801910652141567,99
608802220544098303,53
608796069463064575,36
608798151884668927,29
608819057721868287,195
609312253295984639,21
608818909662937087,446
608819004487761919,30
609312002392719359,97
608796069211406335,7
608845301498773503,175
608802358201155583,239
608818990478786559,250
608818998179528703,143
608798011325153279,239
608798165423882239,65
608845295844851711,58
608798149552635903,33
608798045450010623,97
608818969809256447,146
608798022263898111,1066
609312414424367103,85
608798044510486527,64
608798185573318655,14
608798152085995519,17
608801794688024575,277
608798165121892351,18
608797100271992831,21
608802641048240127,41
608802227875741695,87
609313452212617215,46
608796869014847487,192
609313441894629375,200
609312394325262335,16
609312410800488447,258
608802661734547455,162
608798166430515199,94
608802211467624447,127
608797232090578943,12422
609312288293257215,36
608802930673319935,23
608818978768289791,729
608819091276300287,386
608811998624350207,7
608802230308438015,36
608798168242454527,43
609313167838806015,115
608798054358712319,83
608819000108908543,136
608798039175331839,282
608803235968319487,43
608798029981417471,40
608819071378522111,189
608796989374595071,17
608803308982763519,16
608798149519081471,31
609312362045898751,5
608818953736683519,36
608801804569804799,132
608801859297083391,9
608798062814429183,51
609312290071642111,28
608798052597104639,24
608845300374700031,57
608802647457136639,16
609313166228193279,23
608819002793263103,11
608844331691802623,10
608802238713823231,144
608803266150531071,231
608803276099420159,63
608802230945972223,170
608798056623636479,62
608819089648910335,62
608802798418526207,39
608803271032700927,102
609313411058106367,14
608844353200193535,43
608802210410659839,92
608801861662670847,119
609312001537081343,137
608803206926958591,15
608798185472655359,18
608818924712099839,56
608803063532093439,60
608802343168770047,76
608802664637005823,63
608819014923190271,211
608802030475018239,52
608844285336354815,113
608818988499075071,47
608845310071930879,15
608801875755532287,28
608802017892106239,61
608798015016140799,5
608798022331006975,104
608799898157973503,35
608802046564368383,48
608802453126643711,21
608798035752779775,34
608798146482405375,91
608802443932729343,2
608803005180936191,12
608798193945149439,61
608798194029035519,214
609312287521505279,27
609312391875788799,15
608803207161839615,15
608797068848267263,279
609311963167588351,10
608801977425461247,18
609312271767699455,65
608801791248695295,321
608801961872982015,23
608802213833211903,45
609312350570283007,116
608797026183806975,80
608803211406475263,90
608803073246101503,75
608803063817306111,90
608802644319797247,43
608797063613775871,50
608798014009507839,57
608818987676991487,149
608801841580343295,68
608796019919945727,17
608802797546110975,78
608796196047159295,101
608802230274883583,161
608802793603465215,122
609312820147781631,3
608796069395955711,14
608818991334424575,22
608807122863390719,49
608801948535095295,11
608819014486982655,105
608819084028542975,186
608796172961710079,3
608802656550387711,1
608795936184860671,6
608802450408734719,193
608801796147642367,52
608803270529384447,542
608802448965894143,19
608819001769852927,54
608803196927737855,112
608803190787276799,65
608798192217096191,73
608798039259217919,109
608797948913909759,58
608803063498539007,38
608803276401410047,31
608844285739007999,26
608797068244287487,20
608803004291743743,24
608819057621204991,18
608818976436256767,135
608818968483856383,139
608819057419878399,29
608801791668125695,39
608803199796641791,14
608802701446217727,136
608802999074029567,26
608798152069218303,65
608802942769692671,107
608796014937112575,17
608819088843603967,339
608802702519959551,99
608801807841361919,74
608819094396862463,56
608802218128179199,67
608845299250626559,14
608802050540568575,31
608818927530672127,41
608803261201252351,60
608802453109866495,7
608803213553958911,9
608844354089385983,34
608798157035274239,487
608798056388755455,15
608802638011564031,55
608797280861945855,157
608845286768377855,6
608802694852771839,2
609312361676799999,34
608797068781158399,285
608818976570474495,59
608802726159056895,67
608819080857649151,99
608803175520010239,108
609312292202348543,35
608803201457586175,146
608803275814207487,39
608801959608057855,35
608798192015769599,25
608803234525478911,47
608798052110565375,44
608803308915654655,111
608803235297230847,5
608845295509307391,121
608819089078484991,3
608802235828142079,3
608798157354041343,29
608801840825368575,368
608819071730843647,44
608802389272559615,30
608845295861628927,57
608802713391595519,97
608807101556326399,1
608797279922421759,19
608818989270827007,89
608818855858405375,4
609312288981123071,190
608796165244190719,22
608801790359502847,113
608818995478396927,49
608802352899555327,1
608802240072777727,3
608796067298803711,14
608801964741885951,29
608801843727826943,13
608802887488765951,5
609313434781089791,10
608803202749431807,15
608819080253669375,62
608802373350981631,34
608801861629116415,204
608801972660731903,65
608802255709143039,2
608801841244798975,57
608801862937739263,458
608803250849710079,3
608802082434056191,14
608801972593623039,47
609312360905048063,10
608798162806636543,102
608798040668504063,73
609312283461419007,99
609313165825540095,141
608797068563054591,22
608802256246013951,2
608801790393057279,129
608818970480345087,140
609312345402900479,28
608801829047762943,4
608796135766622207,6
608796106003841023,8
608802225694703615,85
609312262724780031,62
608844285051142143,26
608802032974823423,13
608802713257377791,99
608807119054962687,6
608803202615214079,2
608845318007554047,15
608797100506873855,48
609312317586276351,299
608802733524254719,8
608796047971450879,54
608802894166097919,6
608845296868261887,44
608801860588929023,148
608819060305559551,15
608802707720896511,76
608801868289671167,45
608801899461738495,64
608845298042667007,46
608801908303331327,2
608802090621337599,63
608798028890898431,2
608797099953225727,19
608796017604689919,39
608803202095120383,24
608802051144548351,77
608802371773923327,29
608802665844965375,63
608818986099933183,95
608796865592295423,19
608818984707424255,65
608803198018256895,2
608801859968172031,57
608798026357538815,6
608819059953238015,30
608819015862714367,44
609313163342512127,16
608818973047259135,122
608818972879486975,39
608845296717266943,10
608802411921801215,5
608802736980361215,6
608798037967372287,24
608801931975983103,9
609312259973316607,11
608818985227517951,6
608796033576599551,83
608801931455889407,7
608801960363032575,59
608845296616603647,50
608803198236360703,12
608801931489443839,12
608798156112527359,44
608802625562869759,27
608802212893687807,8
608796124190343167,245
608796062366302207,7
608797281197490175,12
608819025392173055,108
608818981385535487,35
608797018147520511,7
609312267187519487,19
608797280660619263,2
608802943809880063,72
608801811582681087,94
609312267472732159,48
608802256313122815,24
608801834349363199,36
609313179264090111,8
608802944229310463,4
608802378400923647,25
609312284753264639,78
608818987962204159,94
608803311180578815,21
608802789358829567,9
608802943457558527,28
608802657540243455,308
608798188391890943,53
608801835070783487,34
608801805995868159,63
608798017264287743,39
608796204049891327,17
608802726058393599,68
609312412545318911,43
608803330524708863,26
608802015476187135,86
609312253279207423,5
608803198941003775,26
608798183610384383,7
609312272422010879,13
608819254350839807,1
608798182972850175,7
608802788889067519,6
608803203336634367,23
609312277320957951,18
608798023018872831,63
608801797775032319,12
608802375850786815,54
609312122567917567,54
608798163830046719,44
608798050852274175,10
608819004621979647,18
608801832839413759,124
608798026776969215,11
608797093628215295,3
609312894638620671,152
608803198840340479,184
608803237629263871,28
608801926657605631,2
608798063250636799,28
608802371673260031,8
608798062126563327,32
608802759914815487,101
609312823553556479,4
608802046715363327,32
608798154938122239,23
608802938894155775,27
608798178174566399,2
608802656432947199,8
608802248041955327,2
608801893673598975,15
608796052031537151,8
608798156347408383,93
608796054296461311,2
608802892421267455,81
608802938558611455,14
608796209603149823,14
608819017473327103,102
608801959457062911,21
608845331211223039,11
608796050555142143,6
608803167819268095,9
608798191663448063,35
608803237562155007,4
608802015375523839,3
608803230532501503,3
608801842519867391,5
608797280123748351,11
608802011281883135,2
608803325441212415,3
608798185036447743,21
608798038722347007,7
608811996946628607,13
608801818260013055,18
608798061891682303,13
608802378702913535,75
608803234944909311,18
608802662221086719,24
608802028059099135,43
608797005245841407,3
609312375551557631,138
608803282155995135,11
608801808814440447,44
608801791030591487,4
609312386758737919,5
608797075760480255,29
608801841211244543,22
608802226114134015,40
609312239337340927,10
609312410146177023,11
608799919918022655,2
608819004336766975,10
609313432499388415,35
609312277052522495,30
608802631904657407,28
608845331999752191,22
609312409659637759,21
608802344091516927,10
609313405605511167,13
608818993129586687,56
608845468784394239,8
608802710220701695,47
608798028538576895,15
608801809049321471,2
608803269237538815,135
608798038336471039,10
609312344664702975,21
608819020627443711,13
608803325608984575,6
608801856746946559,55
608819094363308031,5
608802788620632063,27
608803247678816255,5
608801799201095679,59
608802991843049471,8
608802395933114367,11
608801931942428671,4
609313413524357119,17
608798164182368255,14
608797101328957439,39
609312136241348607,2
608798176161300479,6
608802407459061759,8
608807058640207871,2
608796872437399551,3
608801840355606527,51
608802687235915775,4
608796524226281471,5
608801860656037887,6
608796045823967231,5
609312376038096895,23
608798185741090815,56
608797102956347391,27
608819088893935615,448
608802761240215551,13
608801941975203839,12
608803325625761791,9
608818978013315071,8
608818972074180607,188
608796163834904575,5
608796939428823039,4
608844285554458623,21
608796935502954495,6
608795770090422271,8
608803165655007231,22
608797048178737151,11
608802450693947391,3
608803007680741375,8
608797026167029759,23
608807080433811455,1
608803218385797119,5
608798149099651071,5
608801943938138111,6
608802702234746879,8
609312373940944895,22
608818987358224383,17
609312412276883455,43
609312264872263679,9
608819002256392191,4
608795779267559423,6
608801911641997311,3
608798180120723455,8
608798029461323775,3
